date,ticker,open,high,low,close,volume,insertion_time
2005-04-08,QQQ US Equity,31.7159,31.7759,31.373,31.4073,92409842.0,2025-06-11 14:02:00
2005-04-11,QQQ US Equity,31.5016,31.5273,31.2015,31.2701,71013459.0,2025-06-11 14:02:00
2005-04-12,QQQ US Equity,31.2358,31.493,30.7815,31.4244,145341318.0,2025-06-11 14:02:00
2005-04-13,QQQ US Equity,31.3395,31.373,30.8415,30.9101,109071067.0,2025-06-11 14:02:00
2005-04-14,QQQ US Equity,30.9135,30.9444,30.4301,30.4729,158933964.0,2025-06-11 14:02:00
2005-04-15,QQQ US Equity,30.2072,30.3186,29.7272,29.7786,170274398.0,2025-06-11 14:02:00
2005-04-18,QQQ US Equity,29.77,30.0872,29.6929,29.7872,110713926.0,2025-06-11 14:02:00
2005-04-19,QQQ US Equity,30.0186,30.0872,29.7872,29.9929,97511449.0,2025-06-11 14:02:00
2005-04-20,QQQ US Equity,30.1815,30.2501,29.65,29.7478,140456063.0,2025-06-11 14:02:00
2005-04-21,QQQ US Equity,30.0786,30.6101,29.9672,30.5329,125000946.0,2025-06-11 14:02:00
2005-04-22,QQQ US Equity,30.3915,30.4044,29.8446,30.0786,115150749.0,2025-06-11 14:02:00
2005-04-25,QQQ US Equity,30.2586,30.3984,30.1292,30.3229,72220029.0,2025-06-11 14:02:00
2005-04-26,QQQ US Equity,30.2501,30.6015,30.0358,30.0443,108099464.0,2025-06-11 14:02:00
2005-04-27,QQQ US Equity,29.89,30.2158,29.77,30.0872,112639749.0,2025-06-11 14:02:00
2005-04-28,QQQ US Equity,29.9329,30.1301,29.7615,29.7872,98661337.0,2025-06-11 14:02:00
2005-04-29,QQQ US Equity,30.0015,30.0563,29.4443,29.9843,144508387.0,2025-06-11 14:02:00
2005-05-02,QQQ US Equity,30.0872,30.2275,29.9038,30.1043,68205394.0,2025-06-11 14:02:00
2005-05-03,QQQ US Equity,30.0443,30.5158,30.0272,30.2586,104075336.0,2025-06-11 14:02:00
2005-05-04,QQQ US Equity,30.2501,30.7147,30.2072,30.6255,90934885.0,2025-06-11 14:02:00
2005-05-05,QQQ US Equity,30.6444,30.7935,30.4558,30.6529,79625223.0,2025-06-11 14:02:00
2005-05-06,QQQ US Equity,30.8329,30.8758,30.6212,30.7361,77397625.0,2025-06-11 14:02:00
2005-05-09,QQQ US Equity,30.7472,30.9101,30.5647,30.8844,66371706.0,2025-06-11 14:02:00
2005-05-10,QQQ US Equity,30.7378,30.8244,30.5321,30.6581,77475651.0,2025-06-11 14:02:00
2005-05-11,QQQ US Equity,30.7069,30.881,30.2586,30.8158,132093966.0,2025-06-11 14:02:00
2005-05-12,QQQ US Equity,30.8587,31.0301,30.5638,30.7301,116671463.0,2025-06-11 14:02:00
2005-05-13,QQQ US Equity,30.8501,31.2615,30.7627,31.0644,133310016.0,2025-06-11 14:02:00
2005-05-16,QQQ US Equity,31.0644,31.3198,30.9701,31.2735,79136957.0,2025-06-11 14:02:00
2005-05-17,QQQ US Equity,31.1578,31.493,31.0387,31.4587,91708996.0,2025-06-11 14:02:00
2005-05-18,QQQ US Equity,31.5444,32.0244,31.4673,31.8873,128146759.0,2025-06-11 14:02:00
2005-05-19,QQQ US Equity,31.9644,32.1616,31.8873,32.1547,93998428.0,2025-06-11 14:02:00
2005-05-20,QQQ US Equity,32.1016,32.3073,32.0159,32.2816,66708477.0,2025-06-11 14:02:00
2005-05-23,QQQ US Equity,32.2816,32.561,32.2302,32.4445,93084800.0,2025-06-11 14:02:00
2005-05-24,QQQ US Equity,32.3673,32.573,32.3159,32.5473,100988450.0,2025-06-11 14:02:00
2005-05-25,QQQ US Equity,32.4359,32.471,32.2216,32.4102,76490880.0,2025-06-11 14:02:00
2005-05-26,QQQ US Equity,32.5559,32.8045,32.5559,32.7359,84087865.0,2025-06-11 14:02:00
2005-05-27,QQQ US Equity,32.693,32.7873,32.5902,32.753,50134134.0,2025-06-11 14:02:00
2005-05-31,QQQ US Equity,32.7359,32.7788,32.5045,32.6416,75294958.0,2025-06-11 14:02:00
2005-06-01,QQQ US Equity,32.5988,33.1559,32.5902,32.9245,110985243.0,2025-06-11 14:02:00
2005-06-02,QQQ US Equity,32.8559,33.1388,32.8302,33.1388,76148728.0,2025-06-11 14:02:00
2005-06-03,QQQ US Equity,33.1131,33.1216,32.5902,32.6588,97066527.0,2025-06-11 14:02:00
2005-06-06,QQQ US Equity,32.6759,32.7359,32.5387,32.6673,53078551.0,2025-06-11 14:02:00
2005-06-07,QQQ US Equity,32.7016,32.9768,32.3485,32.393,109623127.0,2025-06-11 14:02:00
2005-06-08,QQQ US Equity,32.4873,32.5302,32.1959,32.3245,79250426.0,2025-06-11 14:02:00
2005-06-09,QQQ US Equity,32.2816,32.6245,32.1444,32.5302,99440618.0,2025-06-11 14:02:00
2005-06-10,QQQ US Equity,32.4873,32.4873,32.0416,32.1847,86005691.0,2025-06-11 14:02:00
2005-06-13,QQQ US Equity,32.1273,32.5302,32.1102,32.3416,82360374.0,2025-06-11 14:02:00
2005-06-14,QQQ US Equity,32.3073,32.4359,32.1444,32.213,62764610.0,2025-06-11 14:02:00
2005-06-15,QQQ US Equity,32.4273,32.4616,31.9301,32.3159,104082266.0,2025-06-11 14:02:00
2005-06-16,QQQ US Equity,32.3502,32.573,32.2816,32.4873,90509327.0,2025-06-11 14:02:00
2005-06-17,QQQ US Equity,32.6973,32.7831,32.3884,32.4914,89171244.0,2025-06-11 14:02:00
2005-06-20,QQQ US Equity,32.3627,32.6716,32.2426,32.4914,68165272.0,2025-06-11 14:02:00
2005-06-21,QQQ US Equity,32.4657,32.6124,32.3455,32.4742,97916236.0,2025-06-11 14:02:00
2005-06-22,QQQ US Equity,32.6029,32.6887,32.2855,32.4399,75517520.0,2025-06-11 14:02:00
2005-06-23,QQQ US Equity,32.4914,32.7574,32.0281,32.0796,122223734.0,2025-06-11 14:02:00
2005-06-24,QQQ US Equity,32.071,32.0967,31.7089,31.7192,142329993.0,2025-06-11 14:02:00
2005-06-27,QQQ US Equity,31.7021,31.7964,31.4876,31.5734,72888203.0,2025-06-11 14:02:00
2005-06-28,QQQ US Equity,31.7021,31.968,31.6592,31.8737,73382074.0,2025-06-11 14:02:00
2005-06-29,QQQ US Equity,31.9595,31.968,31.7192,31.8033,71580396.0,2025-06-11 14:02:00
2005-06-30,QQQ US Equity,31.8651,31.9251,31.5305,31.5562,87963270.0,2025-06-11 14:02:00
2005-07-01,QQQ US Equity,31.6248,31.7458,31.4704,31.509,55292742.0,2025-06-11 14:02:00
2005-07-05,QQQ US Equity,31.4275,31.908,31.4018,31.8393,79288691.0,2025-06-11 14:02:00
2005-07-06,QQQ US Equity,31.7707,31.9852,31.6283,31.6849,79331938.0,2025-06-11 14:02:00
2005-07-07,QQQ US Equity,31.3846,31.8222,31.3587,31.7964,120216319.0,2025-06-11 14:02:00
2005-07-08,QQQ US Equity,31.8136,32.4399,31.739,32.4056,101469272.0,2025-06-11 14:02:00
2005-07-11,QQQ US Equity,32.4914,32.7402,32.4313,32.7059,96455481.0,2025-06-11 14:02:00
2005-07-12,QQQ US Equity,32.7059,32.9976,32.6115,32.8603,86105577.0,2025-06-11 14:02:00
2005-07-13,QQQ US Equity,32.8775,32.9719,32.7488,32.9375,72552503.0,2025-06-11 14:02:00
2005-07-14,QQQ US Equity,33.1683,33.3579,33.0491,33.2636,103210918.0,2025-06-11 14:02:00
2005-07-15,QQQ US Equity,33.3236,33.4609,33.1598,33.3665,67732850.0,2025-06-11 14:02:00
2005-07-18,QQQ US Equity,33.2636,33.3665,33.1932,33.2318,59117177.0,2025-06-11 14:02:00
2005-07-19,QQQ US Equity,33.3837,33.6291,33.3236,33.6153,78687487.0,2025-06-11 14:02:00
2005-07-20,QQQ US Equity,33.4008,33.9499,33.3751,33.8556,91982299.0,2025-06-11 14:02:00
2005-07-21,QQQ US Equity,33.9414,34.0555,33.6411,33.8642,127792685.0,2025-06-11 14:02:00
2005-07-22,QQQ US Equity,33.8642,33.9671,33.6497,33.8213,71717398.0,2025-06-11 14:02:00
2005-07-25,QQQ US Equity,33.8556,33.998,33.6325,33.6926,52058534.0,2025-06-11 14:02:00
2005-07-26,QQQ US Equity,33.7955,33.9156,33.6239,33.8213,69662887.0,2025-06-11 14:02:00
2005-07-27,QQQ US Equity,33.8298,34.113,33.6548,34.0786,83631468.0,2025-06-11 14:02:00
2005-07-28,QQQ US Equity,34.1044,34.2511,34.01,34.2417,67122748.0,2025-06-11 14:02:00
2005-07-29,QQQ US Equity,34.2073,34.2502,33.907,33.9542,74758605.0,2025-06-11 14:02:00
2005-08-01,QQQ US Equity,34.01,34.173,33.907,34.0186,59877291.0,2025-06-11 14:02:00
2005-08-02,QQQ US Equity,34.0615,34.439,34.022,34.3875,79724703.0,2025-06-11 14:02:00
2005-08-03,QQQ US Equity,34.2417,34.4304,34.2159,34.3704,61975627.0,2025-06-11 14:02:00
2005-08-04,QQQ US Equity,34.2159,34.2674,33.9499,34.0383,72061763.0,2025-06-11 14:02:00
2005-08-05,QQQ US Equity,33.9843,34.1387,33.8273,33.8727,71262794.0,2025-06-11 14:02:00
2005-08-08,QQQ US Equity,33.907,33.9843,33.581,33.6239,64634750.0,2025-06-11 14:02:00
2005-08-09,QQQ US Equity,33.7784,33.9671,33.7234,33.847,64615442.0,2025-06-11 14:02:00
2005-08-10,QQQ US Equity,33.9328,34.0486,33.4352,33.5553,104471008.0,2025-06-11 14:02:00
2005-08-11,QQQ US Equity,33.5724,33.9251,33.5467,33.8315,93638060.0,2025-06-11 14:02:00
2005-08-12,QQQ US Equity,33.5639,33.7355,33.4352,33.6411,86470098.0,2025-06-11 14:02:00
2005-08-15,QQQ US Equity,33.581,34.0014,33.527,33.8436,63066320.0,2025-06-11 14:02:00
2005-08-16,QQQ US Equity,33.7183,33.744,33.2378,33.2979,94913030.0,2025-06-11 14:02:00
2005-08-17,QQQ US Equity,33.3923,33.6068,33.2807,33.4952,75633803.0,2025-06-11 14:02:00
2005-08-18,QQQ US Equity,33.3494,33.5467,33.2636,33.3262,72727102.0,2025-06-11 14:02:00
2005-08-19,QQQ US Equity,33.3665,33.4618,33.2807,33.3065,52177680.0,2025-06-11 14:02:00
2005-08-22,QQQ US Equity,33.3579,33.6153,33.1151,33.3236,93266714.0,2025-06-11 14:02:00
2005-08-23,QQQ US Equity,33.3236,33.3923,33.1263,33.2293,57532051.0,2025-06-11 14:02:00
2005-08-24,QQQ US Equity,33.1598,33.6153,32.9976,33.0319,95038020.0,2025-06-11 14:02:00
2005-08-25,QQQ US Equity,33.0834,33.1966,33.0233,33.1074,52338697.0,2025-06-11 14:02:00
2005-08-26,QQQ US Equity,33.0577,33.1177,32.8346,32.9975,63884156.0,2025-06-11 14:02:00
2005-08-29,QQQ US Equity,32.826,33.3322,32.826,33.255,74971199.0,2025-06-11 14:02:00
2005-08-30,QQQ US Equity,33.0834,33.1649,32.8775,33.1349,87506257.0,2025-06-11 14:02:00
2005-08-31,QQQ US Equity,33.152,33.4695,33.013,33.4437,93451985.0,2025-06-11 14:02:00
2005-09-01,QQQ US Equity,33.4437,33.5896,33.2722,33.3923,74917176.0,2025-06-11 14:02:00
2005-09-02,QQQ US Equity,33.4523,33.4875,33.2378,33.2636,53270335.0,2025-06-11 14:02:00
2005-09-06,QQQ US Equity,33.4008,33.8127,33.3751,33.7526,78129723.0,2025-06-11 14:02:00
2005-09-07,QQQ US Equity,33.7183,33.8719,33.6411,33.8118,57470407.0,2025-06-11 14:02:00
2005-09-08,QQQ US Equity,33.7097,33.9499,33.6926,33.8041,73544572.0,2025-06-11 14:02:00
2005-09-09,QQQ US Equity,33.8127,34.0529,33.7269,33.992,75389962.0,2025-06-11 14:02:00
2005-09-12,QQQ US Equity,34.0014,34.2013,33.9585,34.0872,51700997.0,2025-06-11 14:02:00
2005-09-13,QQQ US Equity,34.0435,34.2417,33.9242,34.0014,66186141.0,2025-06-11 14:02:00
2005-09-14,QQQ US Equity,34.0186,34.0443,33.5896,33.6153,98671668.0,2025-06-11 14:02:00
2005-09-15,QQQ US Equity,33.684,33.7526,33.5038,33.5982,80476183.0,2025-06-11 14:02:00
2005-09-16,QQQ US Equity,33.6754,33.8556,33.5544,33.8041,71052746.0,2025-06-11 14:02:00
2005-09-19,QQQ US Equity,33.7355,33.7869,33.3837,33.5381,73395504.0,2025-06-11 14:02:00
2005-09-20,QQQ US Equity,33.5982,33.9251,33.297,33.4008,115514289.0,2025-06-11 14:02:00
2005-09-21,QQQ US Equity,33.3065,33.3494,33.0062,33.0319,116424060.0,2025-06-11 14:02:00
2005-09-22,QQQ US Equity,32.9804,33.2293,32.8088,33.152,119165195.0,2025-06-11 14:02:00
2005-09-23,QQQ US Equity,33.0371,33.3579,32.9547,33.2464,70170150.0,2025-06-11 14:02:00
2005-09-26,QQQ US Equity,33.4352,33.4866,33.0748,33.255,69345114.0,2025-06-11 14:02:00
2005-09-27,QQQ US Equity,33.2893,33.3751,33.0405,33.1778,64094331.0,2025-06-11 14:02:00
2005-09-28,QQQ US Equity,33.2636,33.418,33.0817,33.1864,72059497.0,2025-06-11 14:02:00
2005-09-29,QQQ US Equity,33.1435,33.6419,32.9847,33.6325,117774063.0,2025-06-11 14:02:00
2005-09-30,QQQ US Equity,33.5982,33.8727,33.5724,33.8556,79260099.0,2025-06-11 14:02:00
2005-10-03,QQQ US Equity,33.9242,34.1044,33.8985,33.9414,81694217.0,2025-06-11 14:02:00
2005-10-04,QQQ US Equity,33.9757,34.2159,33.7097,33.7183,85379643.0,2025-06-11 14:02:00
2005-10-05,QQQ US Equity,33.7269,33.7526,33.2293,33.255,106227405.0,2025-06-11 14:02:00
2005-10-06,QQQ US Equity,33.2293,33.3408,32.5343,32.8174,162273346.0,2025-06-11 14:02:00
2005-10-07,QQQ US Equity,32.9547,33.092,32.7565,32.8946,91132545.0,2025-06-11 14:02:00
2005-10-10,QQQ US Equity,32.8517,32.9985,32.6544,32.7145,64031810.0,2025-06-11 14:02:00
2005-10-11,QQQ US Equity,32.7831,32.8088,32.4313,32.5515,114769611.0,2025-06-11 14:02:00
2005-10-12,QQQ US Equity,32.397,32.651,32.1139,32.1628,146123799.0,2025-06-11 14:02:00
2005-10-13,QQQ US Equity,32.1482,32.5257,32.0281,32.4142,138583649.0,2025-06-11 14:02:00
2005-10-14,QQQ US Equity,32.4914,32.663,32.2941,32.6544,131480594.0,2025-06-11 14:02:00
2005-10-17,QQQ US Equity,32.651,32.7659,32.4485,32.7574,64214160.0,2025-06-11 14:02:00
2005-10-18,QQQ US Equity,32.723,32.7574,32.5257,32.5257,88096078.0,2025-06-11 14:02:00
2005-10-19,QQQ US Equity,32.3799,33.1795,32.2683,33.1778,132942280.0,2025-06-11 14:02:00
2005-10-20,QQQ US Equity,33.1692,33.3322,32.6887,32.8655,132676911.0,2025-06-11 14:02:00
2005-10-21,QQQ US Equity,33.2027,33.3408,32.885,33.0748,110053023.0,2025-06-11 14:02:00
2005-10-24,QQQ US Equity,33.2138,33.6162,33.0036,33.5982,111785120.0,2025-06-11 14:02:00
2005-10-25,QQQ US Equity,33.5295,33.624,33.2636,33.4695,86963965.0,2025-06-11 14:02:00
2005-10-26,QQQ US Equity,33.4266,33.696,33.255,33.2979,90028088.0,2025-06-11 14:02:00
2005-10-27,QQQ US Equity,33.2722,33.2893,32.6287,32.6287,135443141.0,2025-06-11 14:02:00
2005-10-28,QQQ US Equity,32.7488,32.9393,32.5343,32.8792,95367478.0,2025-06-11 14:02:00
2005-10-31,QQQ US Equity,32.9719,33.5038,32.9633,33.3494,115430994.0,2025-06-11 14:02:00
2005-11-01,QQQ US Equity,33.255,33.4695,33.2121,33.3236,73633507.0,2025-06-11 14:02:00
2005-11-02,QQQ US Equity,33.225,33.8556,33.2121,33.7586,101555811.0,2025-06-11 14:02:00
2005-11-03,QQQ US Equity,34.0958,34.3962,34.0443,34.2674,137053991.0,2025-06-11 14:02:00
2005-11-04,QQQ US Equity,34.3137,34.5162,34.1816,34.3875,100944407.0,2025-06-11 14:02:00
2005-11-07,QQQ US Equity,34.4905,34.5677,34.276,34.4304,65366511.0,2025-06-11 14:02:00
2005-11-08,QQQ US Equity,34.3738,34.6192,34.3103,34.439,78859604.0,2025-06-11 14:02:00
2005-11-09,QQQ US Equity,34.4218,34.602,34.3446,34.4553,72458775.0,2025-06-11 14:02:00
2005-11-10,QQQ US Equity,34.4733,34.9109,34.2502,34.8337,120763063.0,2025-06-11 14:02:00
2005-11-11,QQQ US Equity,34.9795,35.1065,34.9023,34.928,80107131.0,2025-06-11 14:02:00
2005-11-14,QQQ US Equity,34.9795,35.0567,34.8362,34.9315,53652320.0,2025-06-11 14:02:00
2005-11-15,QQQ US Equity,34.9452,35.0911,34.6449,34.765,79543420.0,2025-06-11 14:02:00
2005-11-16,QQQ US Equity,34.8723,34.9881,34.7135,34.9778,65912623.0,2025-06-11 14:02:00
2005-11-17,QQQ US Equity,35.0996,35.4514,35.0482,35.4402,94448324.0,2025-06-11 14:02:00
2005-11-18,QQQ US Equity,35.6144,35.7354,35.4085,35.5629,108820140.0,2025-06-11 14:02:00
2005-11-21,QQQ US Equity,35.5175,35.6753,35.3828,35.6479,69731364.0,2025-06-11 14:02:00
2005-11-22,QQQ US Equity,35.5715,35.9233,35.4857,35.7774,88819199.0,2025-06-11 14:02:00
2005-11-23,QQQ US Equity,35.8032,36.052,35.786,35.8632,64101105.0,2025-06-11 14:02:00
2005-11-25,QQQ US Equity,35.8975,35.9833,35.8032,35.9404,22930184.0,2025-06-11 14:02:00
2005-11-28,QQQ US Equity,36.0091,36.0348,35.6058,35.6402,74716175.0,2025-06-11 14:02:00
2005-11-29,QQQ US Equity,35.8289,35.9061,35.4686,35.4711,77444739.0,2025-06-11 14:02:00
2005-11-30,QQQ US Equity,35.4257,35.5973,35.339,35.3828,88044400.0,2025-06-11 14:02:00
2005-12-01,QQQ US Equity,35.6144,36.0777,35.6058,36.0408,91914037.0,2025-06-11 14:02:00
2005-12-02,QQQ US Equity,35.9765,36.1489,35.9233,36.1266,72929167.0,2025-06-11 14:02:00
2005-12-05,QQQ US Equity,36.0777,36.0863,35.7165,35.8632,61585506.0,2025-06-11 14:02:00
2005-12-06,QQQ US Equity,36.0606,36.3008,35.949,35.9799,81509365.0,2025-06-11 14:02:00
2005-12-07,QQQ US Equity,36.0434,36.0606,35.7165,35.9147,83885425.0,2025-06-11 14:02:00
2005-12-08,QQQ US Equity,36.0005,36.0348,35.4085,35.6582,112043175.0,2025-06-11 14:02:00
2005-12-09,QQQ US Equity,35.6667,35.8375,35.5028,35.7903,56531746.0,2025-06-11 14:02:00
2005-12-12,QQQ US Equity,35.9233,35.9833,35.7603,35.9207,44869979.0,2025-06-11 14:02:00
2005-12-13,QQQ US Equity,35.8804,36.2159,35.8289,36.0734,76611599.0,2025-06-11 14:02:00
2005-12-14,QQQ US Equity,35.9919,36.1172,35.7843,35.9482,73581550.0,2025-06-11 14:02:00
2005-12-15,QQQ US Equity,36.0348,36.0949,35.6985,36.0091,72678244.0,2025-06-11 14:02:00
2005-12-16,QQQ US Equity,36.01,36.0702,35.734,35.7606,63742939.0,2025-06-11 14:02:00
2005-12-19,QQQ US Equity,35.8466,35.8724,35.1758,35.193,75415030.0,2025-06-11 14:02:00
2005-12-20,QQQ US Equity,35.2188,35.3908,35.0468,35.2188,70257635.0,2025-06-11 14:02:00
2005-12-21,QQQ US Equity,35.279,35.6144,35.2188,35.3736,68934959.0,2025-06-11 14:02:00
2005-12-22,QQQ US Equity,35.3564,35.6591,35.2446,35.6032,59156975.0,2025-06-11 14:02:00
2005-12-23,QQQ US Equity,35.7004,35.7692,35.5189,35.6084,38000400.0,2025-06-11 14:02:00
2005-12-27,QQQ US Equity,35.709,35.8466,35.236,35.2945,55669207.0,2025-06-11 14:02:00
2005-12-28,QQQ US Equity,35.3134,35.4596,35.15,35.2532,50315397.0,2025-06-11 14:02:00
2005-12-29,QQQ US Equity,35.2876,35.365,34.9608,35.021,47308168.0,2025-06-11 14:02:00
2005-12-30,QQQ US Equity,34.8748,34.9006,34.7114,34.7561,60052840.0,2025-06-11 14:02:00
2006-01-03,QQQ US Equity,34.9608,35.6832,34.5394,35.5284,109422192.0,2025-06-11 14:02:00
2006-01-04,QQQ US Equity,35.6144,35.8982,35.5334,35.8982,92780152.0,2025-06-11 14:02:00
2006-01-05,QQQ US Equity,35.9068,36.1218,35.8694,36.053,77692071.0,2025-06-11 14:02:00
